Block Name,Point ID,alphat,k,Normals_0,Normals_1,Normals_2,Normals_Magnitude,nut,omega,p,Points_0,Points_1,Points_2,Points_Magnitude,rho,T,U_0,U_1,U_2,U_Magnitude,yPlus
Airfoil,38,8.17981e-12,3.41436e-07,0.0480019,-0.998847,0,1,6.95583e-12,23389.1,1.00023,0.16596,0.046578,0,0.172372,0.99957,1.00067,0,0,0,0,0.625912
Airfoil,39,8.17981e-12,3.41436e-07,0.0480019,-0.998847,0,1,6.95583e-12,23389.1,1.00023,0.16596,0.046578,1,1.01475,0.99957,1.00067,0,0,0,0,0.625912
Airfoil,40,7.71536e-12,3.19114e-07,0.0434485,-0.999056,0,1,6.56079e-12,23557.8,1.00025,0.173416,0.0469047,0,0.179647,0.999585,1.00067,0,0,0,0,0.614044
Airfoil,41,7.71536e-12,3.19114e-07,0.0434485,-0.999056,0,1,6.56079e-12,23557.8,1.00025,0.173416,0.0469047,1,1.01601,0.999585,1.00067,0,0,0,0,0.614044
Airfoil,42,7.50604e-12,3.086e-07,0.0417471,-0.999128,0,1,6.3826e-12,23612.7,1.00028,0.180872,0.0472265,0,0.186935,0.999613,1.00067,0,0,0,0,0.608589
Airfoil,43,7.50604e-12,3.086e-07,0.0417471,-0.999128,0,1,6.3826e-12,23612.7,1.00028,0.180872,0.0472265,1,1.01732,0.999613,1.00067,0,0,0,0,0.608589
Airfoil,44,7.47153e-12,3.07061e-07,0.0402443,-0.99919,0,1,6.35321e-12,23657.7,1.00029,0.188328,0.0475278,0,0.194233,0.999622,1.00067,0,0,0,0,0.607668
Airfoil,45,7.47153e-12,3.07061e-07,0.0402443,-0.99919,0,1,6.35321e-12,23657.7,1.00029,0.188328,0.0475278,1,1.01869,0.999622,1.00067,0,0,0,0,0.607668
Airfoil,46,7.39656e-12,3.03253e-07,0.0391117,-0.999235,0,1,6.28939e-12,23685.9,1.0003,0.195785,0.0478272,0,0.201542,0.999632,1.00067,0,0,0,0,0.605664
Airfoil,47,7.39656e-12,3.03253e-07,0.0391117,-0.999235,0,1,6.28939e-12,23685.9,1.0003,0.195785,0.0478272,1,1.02011,0.999632,1.00067,0,0,0,0,0.605664
Airfoil,48,7.34585e-12,3.00648e-07,0.0381041,-0.999274,0,1,6.24623e-12,23707.6,1.00031,0.203243,0.0481116,0,0.20886,0.999639,1.00067,0,0,0,0,0.6043
Airfoil,49,7.34585e-12,3.00648e-07,0.0381041,-0.999274,0,1,6.24623e-12,23707.6,1.00031,0.203243,0.0481116,1,1.02158,0.999639,1.00067,0,0,0,0,0.6043
Airfoil,50,7.29104e-12,2.97799e-07,0.0371332,-0.99931,0,1,6.19959e-12,23725.7,1.00031,0.2107,0.0483959,0,0.216187,0.999644,1.00067,0,0,0,0,0.602818
Airfoil,51,7.29104e-12,2.97799e-07,0.0371332,-0.99931,0,1,6.19959e-12,23725.7,1.00031,0.2107,0.0483959,1,1.0231,0.999644,1.00067,0,0,0,0,0.602818
Airfoil,52,7.20602e-12,2.9343e-07,0.0361284,-0.999347,0,1,6.12727e-12,23743.5,1.00032,0.218158,0.0486658,0,0.22352,0.999647,1.00067,0,0,0,0,0.600502
Airfoil,53,7.20602e-12,2.9343e-07,0.0361284,-0.999347,0,1,6.12727e-12,23743.5,1.00032,0.218158,0.0486658,1,1.02468,0.999647,1.00067,0,0,0,0,0.600502
Airfoil,54,7.16379e-12,2.90987e-07,0.0357652,-0.99936,0,1,6.09133e-12,23736,1.00033,0.225616,0.0489352,0,0.230862,0.999654,1.00067,0,0,0,0,0.59935
Airfoil,55,7.16379e-12,2.90987e-07,0.0357652,-0.99936,0,1,6.09133e-12,23736,1.00033,0.225616,0.0489352,1,1.0263,0.999654,1.00067,0,0,0,0,0.59935
Airfoil,56,7.14646e-12,2.89867e-07,0.0353326,-0.999376,0,1,6.07659e-12,23730.4,1.00032,0.233074,0.0491996,0,0.238211,0.999654,1.00067,0,0,0,0,0.598873
Airfoil,57,7.14646e-12,2.89867e-07,0.0353326,-0.999376,0,1,6.07659e-12,23730.4,1.00032,0.233074,0.0491996,1,1.02798,0.999654,1.00067,0,0,0,0,0.598873
Airfoil,58,7.13458e-12,2.88894e-07,0.0352797,-0.999377,0,1,6.06648e-12,23710.7,1.00033,0.240533,0.0494625,0,0.245566,0.999656,1.00067,0,0,0,0,0.598548
Airfoil,59,7.13458e-12,2.88894e-07,0.0352797,-0.999377,0,1,6.06648e-12,23710.7,1.00033,0.240533,0.0494625,1,1.02971,0.999656,1.00067,0,0,0,0,0.598548
Airfoil,60,7.17025e-12,2.90314e-07,0.0353813,-0.999374,0,1,6.09682e-12,23685.5,1.00032,0.247991,0.0497262,0,0.252927,0.999655,1.00067,0,0,0,0,0.599527
Airfoil,61,7.17025e-12,2.90314e-07,0.0353813,-0.999374,0,1,6.09682e-12,23685.5,1.00032,0.247991,0.0497262,1,1.03149,0.999655,1.00067,0,0,0,0,0.599527
Airfoil,62,7.21632e-12,2.92318e-07,0.0353908,-0.999374,0,1,6.13602e-12,23663.7,1.00032,0.255449,0.0499906,0,0.260295,0.99965,1.00067,0,0,0,0,0.600787
Airfoil,63,7.21632e-12,2.92318e-07,0.0353908,-0.999374,0,1,6.13602e-12,23663.7,1.00032,0.255449,0.0499906,1,1.03332,0.99965,1.00067,0,0,0,0,0.600787
Airfoil,64,7.24377e-12,2.93488e-07,0.0351602,-0.999382,0,1,6.15941e-12,23650.2,1.00031,0.262907,0.0502544,0,0.267667,0.999643,1.00067,0,0,0,0,0.601536
Airfoil,65,7.24377e-12,2.93488e-07,0.0351602,-0.999382,0,1,6.15941e-12,23650.2,1.00031,0.262907,0.0502544,1,1.0352,0.999643,1.00067,0,0,0,0,0.601536
Airfoil,66,7.29453e-12,2.9584e-07,0.034971,-0.999388,0,1,6.20261e-12,23634.8,1.0003,0.270366,0.0505154,0,0.275044,0.999636,1.00066,0,0,0,0,0.602912
Airfoil,67,7.29453e-12,2.9584e-07,0.034971,-0.999388,0,1,6.20261e-12,23634.8,1.0003,0.270366,0.0505154,1,1.03714,0.999636,1.00066,0,0,0,0,0.602912
Airfoil,68,7.31489e-12,2.96919e-07,0.0340099,-0.999421,0,1,6.22e-12,23644.7,1.00028,0.277824,0.0507764,0,0.282426,0.999624,1.00066,0,0,0,0,0.603466
Airfoil,69,7.31489e-12,2.96919e-07,0.0340099,-0.999421,0,1,6.22e-12,23644.7,1.00028,0.277824,0.0507764,1,1.03912,0.999624,1.00066,0,0,0,0,0.603466
Airfoil,70,7.26398e-12,2.94429e-07,0.0328263,-0.999461,0,1,6.17676e-12,23660.1,1.00027,0.285283,0.051023,0,0.28981,0.999615,1.00066,0,0,0,0,0.602087
Airfoil,71,7.26398e-12,2.94429e-07,0.0328263,-0.999461,0,1,6.17676e-12,23660.1,1.00027,0.285283,0.051023,1,1.04115,0.999615,1.00066,0,0,0,0,0.602087
Airfoil,72,7.26943e-12,2.94733e-07,0.0317716,-0.999495,0,1,6.18144e-12,23668.7,1.00026,0.292742,0.0512664,0,0.297197,0.999608,1.00065,0,0,0,0,0.602235
Airfoil,73,7.26943e-12,2.94733e-07,0.0317716,-0.999495,0,1,6.18144e-12,23668.7,1.00026,0.292742,0.0512664,1,1.04323,0.999608,1.00065,0,0,0,0,0.602235
Airfoil,74,7.18561e-12,2.90838e-07,0.0296776,-0.99956,0,1,6.11024e-12,23709.1,1.00024,0.300201,0.0514973,0,0.304586,0.999595,1.00065,0,0,0,0,0.599935
Airfoil,75,7.18561e-12,2.90838e-07,0.0296776,-0.99956,0,1,6.11024e-12,23709.1,1.00024,0.300201,0.0514973,1,1.04536,0.999595,1.00065,0,0,0,0,0.599935
Airfoil,76,7.11804e-12,2.87419e-07,0.0284158,-0.999596,0,1,6.05279e-12,23718.7,1.00024,0.307661,0.0517093,0,0.311976,0.999595,1.00065,0,0,0,0,0.598094
Airfoil,77,7.11804e-12,2.87419e-07,0.0284158,-0.999596,0,1,6.05279e-12,23718.7,1.00024,0.307661,0.0517093,1,1.04753,0.999595,1.00065,0,0,0,0,0.598094
Airfoil,78,7.08166e-12,2.85838e-07,0.0263111,-0.999654,0,1,6.02191e-12,23752.5,1.00023,0.315121,0.0519214,0,0.31937,0.999584,1.00064,0,0,0,0,0.597084
Airfoil,79,7.08166e-12,2.85838e-07,0.0263111,-0.999654,0,1,6.02191e-12,23752.5,1.00023,0.315121,0.0519214,1,1.04976,0.999584,1.00064,0,0,0,0,0.597084
Airfoil,80,6.90933e-12,2.77382e-07,0.024072,-0.99971,0,1,5.87539e-12,23786.8,1.00022,0.322581,0.052102,0,0.326762,0.999581,1.00064,0,0,0,0,0.592279
Airfoil,81,6.90933e-12,2.77382e-07,0.024072,-0.99971,0,1,5.87539e-12,23786.8,1.00022,0.322581,0.052102,1,1.05203,0.999581,1.00064,0,0,0,0,0.592279
Airfoil,82,6.87254e-12,2.75336e-07,0.0230195,-0.999735,0,1,5.84408e-12,23779,1.00023,0.330042,0.0522807,0,0.334157,0.999586,1.00064,0,0,0,0,0.59125
Airfoil,83,6.87254e-12,2.75336e-07,0.0230195,-0.999735,0,1,5.84408e-12,23779,1.00023,0.330042,0.0522807,1,1.05435,0.999586,1.00064,0,0,0,0,0.59125
Airfoil,84,6.80973e-12,2.7231e-07,0.0209504,-0.999781,0,1,5.79072e-12,23801.1,1.00021,0.337503,0.0524456,0,0.341554,0.999577,1.00064,0,0,0,0,0.589458
Airfoil,85,6.80973e-12,2.7231e-07,0.0209504,-0.999781,0,1,5.79072e-12,23801.1,1.00021,0.337503,0.0524456,1,1.05672,0.999577,1.00064,0,0,0,0,0.589458
Airfoil,86,6.73538e-12,2.68358e-07,0.0198,-0.999804,0,1,5.72747e-12,23790.8,1.00022,0.344965,0.0525934,0,0.348951,0.999582,1.00064,0,0,0,0,0.587357
Airfoil,87,6.73538e-12,2.68358e-07,0.0198,-0.999804,0,1,5.72747e-12,23790.8,1.00022,0.344965,0.0525934,1,1.05913,0.999582,1.00064,0,0,0,0,0.587357
Airfoil,88,6.72107e-12,2.67576e-07,0.0180892,-0.999836,0,1,5.71532e-12,23795.1,1.00021,0.352426,0.0527411,0,0.356351,0.999578,1.00064,0,0,0,0,0.586945
Airfoil,89,6.72107e-12,2.67576e-07,0.0180892,-0.999836,0,1,5.71532e-12,23795.1,1.00021,0.352426,0.0527411,1,1.0616,0.999578,1.00064,0,0,0,0,0.586945
Airfoil,90,6.58663e-12,2.60822e-07,0.0162148,-0.999869,0,1,5.601e-12,23801.3,1.00021,0.359888,0.0528634,0,0.36375,0.999577,1.00064,0,0,0,0,0.583064
Airfoil,91,6.58663e-12,2.60822e-07,0.0162148,-0.999869,0,1,5.601e-12,23801.3,1.00021,0.359888,0.0528634,1,1.0641,0.999577,1.00064,0,0,0,0,0.583064
Airfoil,92,6.56891e-12,2.59519e-07,0.015478,-0.99988,0,1,5.58589e-12,23769.3,1.00022,0.36735,0.0529832,0,0.371151,0.999585,1.00064,0,0,0,0,0.582553
Airfoil,93,6.56891e-12,2.59519e-07,0.015478,-0.99988,0,1,5.58589e-12,23769.3,1.00022,0.36735,0.0529832,1,1.06666,0.999585,1.00064,0,0,0,0,0.582553
Airfoil,94,6.54641e-12,2.58244e-07,0.0138444,-0.999904,0,1,5.56679e-12,23762.7,1.00021,0.374812,0.0530944,0,0.378554,0.999579,1.00064,0,0,0,0,0.581893
Airfoil,95,6.54641e-12,2.58244e-07,0.0138444,-0.999904,0,1,5.56679e-12,23762.7,1.00021,0.374812,0.0530944,1,1.06925,0.999579,1.00064,0,0,0,0,0.581893
Airfoil,96,6.47874e-12,2.54532e-07,0.0127844,-0.999918,0,1,5.50922e-12,23736.2,1.00022,0.382274,0.0531898,0,0.385957,0.999584,1.00064,0,0,0,0,0.579923
Airfoil,97,6.47874e-12,2.54532e-07,0.0127844,-0.999918,0,1,5.50922e-12,23736.2,1.00022,0.382274,0.0531898,1,1.0719,0.999584,1.00064,0,0,0,0,0.579923
Airfoil,98,6.48884e-12,2.54663e-07,0.0117152,-0.999931,0,1,5.51781e-12,23707.5,1.00022,0.389736,0.0532852,0,0.393362,0.999585,1.00063,0,0,0,0,0.58022
Airfoil,99,6.48884e-12,2.54663e-07,0.0117152,-0.999931,0,1,5.51781e-12,23707.5,1.00022,0.389736,0.0532852,1,1.07459,0.999585,1.00063,0,0,0,0,0.58022
Airfoil,100,6.42584e-12,2.51277e-07,0.0103125,-0.999947,0,1,5.46425e-12,23686.7,1.00022,0.397199,0.0533647,0,0.400768,0.999583,1.00063,0,0,0,0,0.578362
Airfoil,101,6.42584e-12,2.51277e-07,0.0103125,-0.999947,0,1,5.46425e-12,23686.7,1.00022,0.397199,0.0533647,1,1.07732,0.999583,1.00063,0,0,0,0,0.578362
Airfoil,102,6.43677e-12,2.51281e-07,0.00975189,-0.999952,0,1,5.4735e-12,23639.2,1.00022,0.404661,0.0534391,0,0.408175,0.999589,1.00063,0,0,0,0,0.578682
Airfoil,103,6.43677e-12,2.51281e-07,0.00975189,-0.999952,0,1,5.4735e-12,23639.2,1.00022,0.404661,0.0534391,1,1.0801,0.999589,1.00063,0,0,0,0,0.578682
Airfoil,104,6.44577e-12,2.51434e-07,0.0082414,-0.999966,0,1,5.48119e-12,23617.1,1.00021,0.412124,0.0535102,0,0.415583,0.999583,1.00063,0,0,0,0,0.578949
Airfoil,105,6.44577e-12,2.51434e-07,0.0082414,-0.999966,0,1,5.48119e-12,23617.1,1.00021,0.412124,0.0535102,1,1.08292,0.999583,1.00063,0,0,0,0,0.578949
Airfoil,106,6.37639e-12,2.47659e-07,0.00695802,-0.999976,0,1,5.42218e-12,23586.1,1.00022,0.419587,0.0535621,0,0.422992,0.999586,1.00063,0,0,0,0,0.576903
Airfoil,107,6.37639e-12,2.47659e-07,0.00695802,-0.999976,0,1,5.42218e-12,23586.1,1.00022,0.419587,0.0535621,1,1.08578,0.999586,1.00063,0,0,0,0,0.576903
Airfoil,108,6.39904e-12,2.48291e-07,0.00595668,-0.999982,0,1,5.44143e-12,23544.6,1.00022,0.427049,0.0536141,0,0.430402,0.999588,1.00063,0,0,0,0,0.577573
Airfoil,109,6.39904e-12,2.48291e-07,0.00595668,-0.999982,0,1,5.44143e-12,23544.6,1.00022,0.427049,0.0536141,1,1.08869,0.999588,1.00063,0,0,0,0,0.577573
Airfoil,110,6.3342e-12,2.44886e-07,0.0040301,-0.999992,0,1,5.38631e-12,23526.3,1.00021,0.434512,0.053651,0,0.437812,0.999584,1.00063,0,0,0,0,0.575633
Airfoil,111,6.3342e-12,2.44886e-07,0.0040301,-0.999992,0,1,5.38631e-12,23526.3,1.00021,0.434512,0.053651,1,1.09164,0.999584,1.00063,0,0,0,0,0.575633
Airfoil,112,6.3134e-12,2.43337e-07,0.00310512,-0.999995,0,1,5.36858e-12,23477.8,1.00022,0.441975,0.0536742,0,0.445222,0.999592,1.00063,0,0,0,0,0.575019
Airfoil,113,6.3134e-12,2.43337e-07,0.00310512,-0.999995,0,1,5.36858e-12,23477.8,1.00022,0.441975,0.0536742,1,1.09463,0.999592,1.00063,0,0,0,0,0.575019
Airfoil,114,6.3254e-12,2.43592e-07,0.00118005,-0.999999,0,1,5.37881e-12,23453.4,1.00022,0.449438,0.0536974,0,0.452634,0.999588,1.00063,0,0,0,0,0.57538
Airfoil,115,6.3254e-12,2.43592e-07,0.00118005,-0.999999,0,1,5.37881e-12,23453.4,1.00022,0.449438,0.0536974,1,1.09767,0.999588,1.00063,0,0,0,0,0.57538
Airfoil,116,6.16062e-12,2.35353e-07,-0.00102081,-1,0,1,5.23867e-12,23432.9,1.00022,0.456901,0.0536918,0,0.460045,0.99959,1.00063,0,0,0,0,0.570408
Airfoil,117,6.16062e-12,2.35353e-07,-0.00102081,-1,0,1,5.23867e-12,23432.9,1.00022,0.456901,0.0536918,1,1.10075,0.99959,1.00063,0,0,0,0,0.570408
Airfoil,118,6.14676e-12,2.34007e-07,-0.00171093,-0.999999,0,1,5.22682e-12,23369.4,1.00023,0.464364,0.0536822,0,0.467456,0.999603,1.00063,0,0,0,0,0.569991
Airfoil,119,6.14676e-12,2.34007e-07,-0.00171093,-0.999999,0,1,5.22682e-12,23369.4,1.00023,0.464364,0.0536822,1,1.10386,0.999603,1.00063,0,0,0,0,0.569991
Airfoil,120,6.14207e-12,2.33374e-07,-0.00360205,-0.999994,0,1,5.22285e-12,23335,1.00023,0.471826,0.0536663,0,0.474869,0.9996,1.00063,0,0,0,0,0.569847
Airfoil,121,6.14207e-12,2.33374e-07,-0.00360205,-0.999994,0,1,5.22285e-12,23335,1.00023,0.471826,0.0536663,1,1.10702,0.9996,1.00063,0,0,0,0,0.569847
Airfoil,122,6.02995e-12,2.27495e-07,-0.00507862,-0.999987,0,1,5.12747e-12,23287.1,1.00024,0.479289,0.0536284,0,0.48228,0.999609,1.00063,0,0,0,0,0.566426
Airfoil,123,6.02995e-12,2.27495e-07,-0.00507862,-0.999987,0,1,5.12747e-12,23287.1,1.00024,0.479289,0.0536284,1,1.11022,0.999609,1.00063,0,0,0,0,0.566426
Airfoil,124,6.044e-12,2.2747e-07,-0.00588429,-0.999983,0,1,5.13937e-12,23219.8,1.00025,0.486752,0.0535905,0,0.489693,0.999617,1.00063,0,0,0,0,0.566857
Airfoil,125,6.044e-12,2.2747e-07,-0.00588429,-0.999983,0,1,5.13937e-12,23219.8,1.00025,0.486752,0.0535905,1,1.11346,0.999617,1.00063,0,0,0,0,0.566857
Airfoil,126,6.00958e-12,2.25295e-07,-0.00733066,-0.999973,0,1,5.11009e-12,23166.9,1.00025,0.494215,0.0535406,0,0.497106,0.999619,1.00063,0,0,0,0,0.565789
Airfoil,127,6.00958e-12,2.25295e-07,-0.00733066,-0.999973,0,1,5.11009e-12,23166.9,1.00025,0.494215,0.0535406,1,1.11674,0.999619,1.00063,0,0,0,0,0.565789
Airfoil,128,6.00059e-12,2.24129e-07,-0.00797158,-0.999968,0,1,5.10239e-12,23092.4,1.00026,0.501677,0.0534811,0,0.50452,0.999629,1.00063,0,0,0,0,0.565513
Airfoil,129,6.00059e-12,2.24129e-07,-0.00797158,-0.999968,0,1,5.10239e-12,23092.4,1.00026,0.501677,0.0534811,1,1.12006,0.999629,1.00063,0,0,0,0,0.565513
Airfoil,130,6.03056e-12,2.24918e-07,-0.0092707,-0.999957,0,1,5.12787e-12,23032,1.00026,0.50914,0.0534216,0,0.511935,0.99963,1.00063,0,0,0,0,0.566443
Airfoil,131,6.03056e-12,2.24918e-07,-0.0092707,-0.999957,0,1,5.12787e-12,23032,1.00026,0.50914,0.0534216,1,1.12342,0.99963,1.00063,0,0,0,0,0.566443
Airfoil,132,5.95083e-12,2.20592e-07,-0.0107256,-0.999942,0,1,5.06005e-12,22973.4,1.00027,0.516602,0.0533427,0,0.519349,0.999635,1.00064,0,0,0,0,0.563972
Airfoil,133,5.95083e-12,2.20592e-07,-0.0107256,-0.999942,0,1,5.06005e-12,22973.4,1.00027,0.516602,0.0533427,1,1.12682,0.999635,1.00064,0,0,0,0,0.563972
Airfoil,134,5.97996e-12,2.21161e-07,-0.0113195,-0.999936,0,1,5.08477e-12,22892.6,1.00028,0.524065,0.0532615,0,0.526764,0.999646,1.00064,0,0,0,0,0.56487
Airfoil,135,5.97996e-12,2.21161e-07,-0.0113195,-0.999936,0,1,5.08477e-12,22892.6,1.00028,0.524065,0.0532615,1,1.13026,0.999646,1.00064,0,0,0,0,0.56487
Airfoil,136,5.97201e-12,2.20244e-07,-0.0132194,-0.999913,0,1,5.07802e-12,22839.9,1.00028,0.531527,0.0531738,0,0.53418,0.999644,1.00064,0,0,0,0,0.564621
Airfoil,137,5.97201e-12,2.20244e-07,-0.0132194,-0.999913,0,1,5.07802e-12,22839.9,1.00028,0.531527,0.0531738,1,1.13373,0.999644,1.00064,0,0,0,0,0.564621
Airfoil,138,5.88206e-12,2.15416e-07,-0.0146812,-0.999892,0,1,5.00148e-12,22774.7,1.00029,0.538989,0.0530642,0,0.541595,0.999654,1.00064,0,0,0,0,0.561829
